exp_number;crackX;crackY;crackExtent;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
1516;82.4327;6.43079;11.8548;0;0.1786617573698964;0.3392874812007447;0.4810250988814055;0.6106749785460869;0.7113339752852521;0.7945496086867792;0.860723741491608;0.9079742046463082;0.936317574451971;0.9463083880082748
1517;86.7815;8.86542;12.3461;0;0.1786617422392379;0.3392872249572304;0.4810173690160193;0.6093964325813847;0.7094488823961348;0.7911462778693596;0.8573112664005446;0.9045620869618602;0.9329054523173614;0.9428962658822678
1518;92.323;5.61795;6.30256;0;0.1786621371322527;0.3392949278828441;0.4810230223216119;0.6039552393012994;0.7126424111868209;0.7960636390922624;0.862237334996211;0.9094784361972114;0.9378217593240488;0.9478125737193464
1519;91.9017;8.75783;14.3647;0;0.1786617715553596;0.3392857192674538;0.4810215666826012;0.6082964614821819;0.7151269092736251;0.7910162847639303;0.8570772631423728;0.9043261518508588;0.9326687985056044;0.9426596134053746
1520;86.1747;11.1502;9.34316;0;0.1786673908519201;0.3392771346099142;0.4810180509343784;0.6089294454155258;0.7116170156990119;0.7974466429226648;0.8635801728837699;0.910830420154373;0.939169597978713;0.9491611415435614
1521;94.9007;14.0723;11.5963;0;0.1786673855616222;0.3392771713184658;0.4810256314727245;0.6054506107814124;0.7227823450037116;0.821292072645217;0.8875728140208896;0.9348088995182628;0.9631483858355908;0.9731399256577534
1522;89.8886;6.04281;8.93908;0;0.1786621326639001;0.3392948879039512;0.4810111869044787;0.6048591067034863;0.7131149178353412;0.7953836368070277;0.8615682574472696;0.9088094158741352;0.9371527347657084;0.9471435492205104
1523;91.0104;11.8575;9.46169;0;0.1786673869336392;0.3392771863129266;0.4810170885286263;0.6062658933785783;0.7132371504336319;0.8007551947065983;0.8668910953261416;0.9141321212629572;0.9424715499430106;0.9524630898092298
1524;98.9003;2.26667;8.83094;0.000000000000000006938893903907228;0.1786352576673677;0.3392797770598848;0.4809977308274633;0.6041847053909466;0.7311030307868371;0.8328933322368224;0.8990350847988295;0.9462818382873776;0.9746337665960784;0.984594605511738
1525;95.5296;2.58034;7.76485;0;0.1786352586236456;0.339279791391822;0.4809919198945672;0.6046150793295558;0.7301997278365669;0.8229403095391524;0.8890167273144998;0.9362572201455166;0.9646090398223062;0.974569879350512
1526;84.3502;15.4823;8.20211;0;0.1786674639630656;0.3392907760309384;0.4810158250492656;0.6212962502962517;0.7474653546679121;0.8336960921896033;0.8998365419126872;0.947078288421715;0.9754176992719694;0.9854092393300122
1527;98.5078;9.47523;9.34469;0;0.178662114793152;0.3392970499921868;0.481009841280546;0.6039137893772432;0.7124663659533804;0.7923956675635245;0.8584792762644216;0.9057251801702116;0.9340678239610886;0.944058650053281
1528;80.6529;15.3753;4.69987;0;0.178662130064206;0.33929509992115;0.4810154425202595;0.6173446547716971;0.7347204831000974;0.8197909384238293;0.8859407060226322;0.9331824104123636;0.9615218200294416;0.971513360120655
1529;96.9688;3.70878;12.1452;0.00000000000000001387778780781446;0.1786352600304426;0.339279674782461;0.4809958213370735;0.604887885538906;0.7255899822235261;0.8149656038653426;0.8809502611988326;0.9282050156281884;0.9565567986360628;0.9665176376855322
1530;95.3882;3.98549;4.13136;0;0.1786352870863046;0.3392634491517478;0.4810002508605402;0.6039254697585035;0.7149101439711089;0.8010608841158405;0.8672002371483003;0.9144513114651894;0.9428031369421166;0.9527639761259664
1531;85.5438;9.34038;8.86299;0;0.1786617336054338;0.3392879023474022;0.4810246245982374;0.6070100687673805;0.7077386975008069;0.7920652183974169;0.8582156379468112;0.9054661828962742;0.9338095565892436;0.9438003700534592
1532;90.8574;15.0718;12.2111;0;0.1786617400872573;0.339287287191958;0.4810163800093026;0.6133607897663078;0.734951354917226;0.8388892579058879;0.9050160607343848;0.952264406230463;0.9806036182373786;0.9905951615472352
1533;93.3963;16.1415;13.9581;0;0.1786617367208875;0.3392871720034108;0.4810456827404002;0.611200871033061;0.7460932376275611;0.8683519587073047;0.9346016494613296;0.981849968246592;1.010192632176364;1.020180282693884
1534;94.8839;3.59812;14.833;0;0.1786352669161585;0.3392795557787588;0.4809587054912627;0.6073802145841775;0.732544305107574;0.8216327477758929;0.8875859448143025;0.9348316300462038;0.963183375581595;0.973144215387697
1535;87.8901;6.84164;11.8313;0;0.1786617745549812;0.3392853095604396;0.4810085455600322;0.6075898016639962;0.7124614791920121;0.7930643051790518;0.8592467785020563;0.906498030907489;0.9348413843431854;0.9448321980409628
1536;90.3487;6.65508;6.2282;0;0.1786621363544179;0.339294914838865;0.4810268878263456;0.6039539913638279;0.7099576640264081;0.7932927507184803;0.8594468917088622;0.9066974891334598;0.9350408575560006;0.9450316711119666
1537;86.545;13.3382;11.9953;0;0.1786673963419236;0.3392765788982904;0.4810140614066722;0.6156106076719658;0.7245695726293816;0.8158370904541853;0.8819384932453583;0.9291876687211454;0.9575268810901096;0.967518424344396
1538;86.8205;6.65333;9.09939;0;0.1786621129694207;0.3392970821322921;0.4810218305203658;0.6059628717546085;0.7105173550994571;0.7934935021416253;0.8596603267537045;0.9069101073818696;0.9352534479609478;0.9452442628891996
1539;85.7179;10.918;6.12447;0;0.178661747495184;0.3392870380366018;0.4810060123384493;0.60639498032665;0.7101690317483983;0.7954856847123272;0.8616303711265991;0.9088721092552128;0.9372115191997762;0.947203059277283
1540;96.672;5.03479;6.32281;0;0.1786621373246666;0.3392949571412638;0.4810196627827962;0.6038723548718646;0.713605483753095;0.7981714706942624;0.8642998218781702;0.9115447132275;0.939888084626309;0.949878898178059
1541;85.0149;10.2204;14.7919;0;0.1786673724837119;0.3392771005865302;0.481055877950889;0.61433295313162;0.7112537098124714;0.794613260037666;0.860751885643004;0.90799897330395;0.9363416465948914;0.946332461120123
1542;84.6608;15.9234;11.4107;0;0.1786617024270588;0.3392899606661065;0.4810002796569537;0.6304539362359579;0.7673762241657432;0.8561163931254185;0.9222244248720598;0.9694813132275108;0.9978204462380448;1.007811989002724
1543;97.837;13.8491;13.1537;0;0.1786673853057793;0.3392771530344303;0.48102839888654;0.6044620469377743;0.7230325180452649;0.8200422320397713;0.8871564867040485;0.9343769995706788;0.9627218353093886;0.9727134056250016
1544;83.1779;5.15063;8.02198;0;0.1786621155729976;0.339296875327544;0.4810130741824297;0.608077096465516;0.714858041666503;0.7993312292927616;0.8654943818145736;0.9127352382931264;0.9410785684489756;0.951069382770987
1545;92.0138;16.5021;12.0592;0;0.1786617517490556;0.3392871522746874;0.4810540450492071;0.6093722616219382;0.7546418987531619;0.8701070233823139;0.9362798826206988;0.9835104215579254;1.011867961010713;1.02185511137525
1546;86.46;3.43318;13.5286;0.000000000000000006938893903907228;0.1786353223520401;0.3392811472633056;0.481011153350701;0.6153786484428939;0.7387804599997694;0.8241646424968825;0.8903157693548229;0.9375572204314554;0.9659090037155254;0.9758698437232288
1547;97.9818;12.5513;5.83413;0;0.1786617461427219;0.3392870723096022;0.4810042672487041;0.6038937857375133;0.7127635913730702;0.800714371566136;0.8668657399201755;0.9141124069196052;0.9424516789163094;0.9524432188722932
1548;96.511;12.0474;12.6902;0;0.1786673955203752;0.33927651565595;0.481019657842045;0.6048763271140301;0.717632953626974;0.8033010904796114;0.8698291820207983;0.917067330725454;0.9454121095846278;0.95540367996778
1549;91.2109;9.71936;6.77725;0;0.1786621153001255;0.3392970370059395;0.4810165867083321;0.6042763701018062;0.7086901108717178;0.7927493286465036;0.8588961352260368;0.9061467295641072;0.9344901032789724;0.9444809167317244
1550;98.3953;14.1269;11.9203;0;0.1786673854843957;0.3392771892245154;0.4810250234945018;0.6041357960463367;0.722798092703643;0.8209737649841896;0.8879363838524381;0.9351649655401692;0.9635044940134372;0.9734960347227228
1551;95.4663;15.6233;4.22002;0;0.1786617442621326;0.3392871904189282;0.4810114734113919;0.6038101829522982;0.7232617033230851;0.8169864674958127;0.8831329488906532;0.9303744596302444;0.9587138746350238;0.9687054146611562
1552;97.3897;14.8731;12.0576;0;0.1786673850448921;0.3392771843238501;0.4810275184568751;0.6042172427851753;0.727008514872619;0.8319980372505089;0.8986663937628437;0.9458980956848602;0.974237608478435;0.9842291487566064
1553;85.0114;14.8764;13.7774;0;0.1786673667714086;0.3392787783845046;0.4809892516895327;0.6259629040290213;0.7478181161872084;0.8429121416965413;0.9090059530712326;0.9562540681405686;0.984598862765536;0.9945904302129868
1554;84.1449;2.25301;13.0469;0;0.1786355017181503;0.3392497813371786;0.4811608186142343;0.6285248556201768;0.768637081027683;0.8565614058355666;0.9226430496710058;0.969894200098641;0.9982460360557134;1.008206875021243
1555;80.5356;4.45423;5.47087;0;0.1786621128687112;0.3392983820142716;0.481015227970243;0.6090305314826603;0.7162099795712098;0.8011829731998426;0.8673329053738211;0.9145738533286362;0.9429171844715592;0.9529079987546938
1556;90.6013;4.43318;11.4242;0;0.1786621208948779;0.339296908937282;0.4809906116548188;0.6068710502591381;0.7234841732466044;0.8068576294749051;0.8730115776051293;0.9202634469635362;0.9486152537932874;0.9585760931721688
1557;81.5287;9.07881;5.88583;0;0.1786617576788446;0.3392857887612702;0.4810123389260397;0.6056803865827203;0.7070154148018304;0.7919695771848652;0.8581193359576783;0.9053602942942364;0.933703625224722;0.9436944395093006
1558;83.9893;10.9556;9.64925;0;0.17866739727666;0.3392764037701752;0.4810087532914699;0.6099437201710169;0.7112615530867471;0.7967814975743939;0.8629185783111742;0.910168860231706;0.9385080364587318;0.948499580047149
1559;99.2208;17.6598;14.095;0;0.178661743824937;0.339286764269219;0.4810597054857677;0.6008248750048457;0.7682833372487787;0.9305164478444126;0.995757767740776;1.043030182162503;1.071372604282776;1.081360258263669
1560;93.6003;4.56255;14.564;0;0.1786621248561266;0.3392966844192543;0.48098829033364;0.6071761489636477;0.7258920421396013;0.8084959680117557;0.8744080186449295;0.9216634895237054;0.9500060643528632;0.9599968792934826
1561;93.6102;10.76;10.7889;0;0.1786673761130455;0.3392922633506142;0.4810115089768957;0.6051780928580781;0.7129363564364354;0.7959645226571301;0.862132946876941;0.9093735914347406;0.9377130217498492;0.9477045616398368
1562;83.4826;9.40844;15.769;0;0.1786617726355345;0.339284969156828;0.4812344674390975;0.6156768601837552;0.7100675075014939;0.7917952589318383;0.8579555438949293;0.9052045321424746;0.9335478841063574;0.943538697711628
1563;90.1642;11.4646;6.67043;0;0.1786673894215869;0.339276949138681;0.4810198438695121;0.6051307028171727;0.7112007998502532;0.7973945491891217;0.8635135670418472;0.9107636791663468;0.9391028600348396;0.9490944035711602
1564;87.4757;17.8728;13.8811;0;0.1786616002508225;0.339293518584122;0.4811488463354443;0.6144247022000811;0.8869105913995401;0.9636862672538362;1.029943002753439;1.077185915310249;1.105528772283962;1.115516419606445
1565;88.8035;15.4731;8.20467;0;0.1786673839428106;0.339277160309378;0.481030150181611;0.6098250476831486;0.7422393813315419;0.8320605280530576;0.8981855133669941;0.9454356830781918;0.9737748635464032;0.9837664070768156
1566;92.1248;4.32401;12.705;0;0.1786621370361216;0.3392948608576169;0.4809992543363663;0.6069058242184048;0.7255766250270697;0.8092164750590303;0.8753194994808916;0.9225729625664242;0.9509247496933758;0.9608855891197346
1567;80.7611;7.90345;10.0689;0;0.1786617468334332;0.3392866500932925;0.4810071483542409;0.6088362230794238;0.7068192169101325;0.79123007511577;0.8573880340558273;0.9046372275972404;0.9329805819281592;0.9429713953723626
1568;97.4441;10.346;8.04117;0;0.1786673857099747;0.3392772019765906;0.4810229357353302;0.60392831831493;0.7115767627376876;0.7940596991713621;0.8602283811454569;0.9074694959044006;0.9358089148925664;0.9458004549240936
1569;95.1127;16.2482;4.29825;0;0.1786616642313565;0.3392812974471119;0.4810207076390274;0.6037265422064889;0.7305721934915352;0.8236474601552003;0.8898030210952694;0.937034516072016;0.9653920406732422;0.9753791911301362
1570;99.0222;5.35452;7.98462;0;0.1786621157348018;0.3392970664289352;0.4810244643351707;0.6038724375408394;0.7135212894378513;0.797657919309432;0.8636560948065753;0.9109121638041218;0.9392554814774054;0.949246295506217
1571;97.5872;9.52792;14.676;0;0.1786618118749311;0.3392876165892738;0.4810143567034696;0.605216528386795;0.7182612313358742;0.7926582556552674;0.8583964340370258;0.9056515733817314;0.933994238243785;0.943985055676451
1572;90.6366;7.38379;14.8912;0;0.1786617820052336;0.3392849449309157;0.4810189759021322;0.6092295753330373;0.7162527829131684;0.7917336419856077;0.8577985784062765;0.9050491778787128;0.9333917928838062;0.9433826079849456
1573;91.5883;3.58149;4.13505;0;0.1786352873087965;0.3392634992007732;0.4809871640106614;0.6043522381546323;0.7179614230029316;0.8036480605866182;0.8697834205768256;0.9170344904895172;0.9453863179501424;0.9553471570961088
1574;90.9709;5.73449;9.68937;0;0.1786621359272913;0.339295093297738;0.4810233091883181;0.6049457819466071;0.7150110379621809;0.7968567098338347;0.8630311743798138;0.9102727770027868;0.9386160873090096;0.9486069018261032
1575;99.4112;12.8407;4.59185;0;0.178661746570723;0.3392871517163914;0.4810227003857909;0.6038520768887754;0.7125390484577654;0.8005751763972581;0.8667488468962324;0.9139883201974454;0.9423277623551254;0.952319302284901
1576;94.0902;14.6103;13.0437;0;0.1786673839840429;0.3392771758225744;0.4810247972986242;0.6077020997868851;0.7279501068591899;0.8323059822799018;0.8986205457437141;0.9458552308373292;0.9742001169299826;0.9841916844090558
1577;84.1549;12.1928;13.8918;0;0.1786673679825022;0.3392930640805316;0.4810394829892428;0.6162274588105857;0.7185949727215659;0.8072336854719914;0.8733403964664557;0.9205884829738436;0.9489332765813766;0.9589248440541116
1578;98.244;6.46764;5.79851;0;0.1786621371527778;0.339294954216859;0.4810206310017341;0.6038209571811317;0.7105127335454661;0.793627262961905;0.859733802760863;0.9069766848586218;0.9353199828109446;0.9453107972698018
1579;98.5864;17.2385;14.2095;0;0.1786617409712078;0.3392868915349006;0.481045863526772;0.6013707627133691;0.7575243856023729;0.9062927699038;0.9723144989818252;1.019575533254502;1.047917936426828;1.057905590759298
1580;81.3448;6.09179;12.5349;0;0.1786617588077748;0.3392866109580584;0.4810776762299862;0.6123135123098221;0.7129189550002153;0.7962705690702496;0.8624427900764065;0.9096896841056694;0.9380323497393058;0.9480231644010942
1581;82.6102;12.09;4.36073;0;0.1786617820223166;0.3392847871024598;0.4809991122367214;0.6078128733801725;0.713374710608602;0.798543404872237;0.8646904088760888;0.9119321690242004;0.9402715782948018;0.9502631183802452
1582;80.2038;5.27373;5.36224;0;0.1786620993949353;0.3392990248191098;0.4810150566380647;0.6075098937343894;0.7122868202491343;0.7972503279240535;0.8634014619229379;0.9106424008095794;0.938985731905191;0.9489765461910284
1583;99.0852;5.29046;13.0418;0;0.17866211721048;0.3392970637524941;0.4810196275465647;0.6043006182130625;0.7187536565460872;0.8012660435871231;0.8664840931291895;0.9137497529159568;0.9420940595615048;0.9520848769109176
1584;96.9492;8.7909;5.98369;0;0.1786621374296442;0.3392949499930001;0.4810198184365876;0.60383068948408;0.7095135585409608;0.791905085490991;0.8580460956977657;0.9052878974833968;0.9336312129013382;0.9436220272318666
1585;85.5211;10.4158;7.90019;0;0.1786673883343771;0.3392770629590449;0.4810189267969667;0.6071421635754748;0.7092746516316684;0.7943976177237235;0.8605492077278877;0.9077906899971276;0.9361301028443024;0.9461216428759886
1586;85.5059;5.12617;5.83334;0;0.1786621342047412;0.3392950068239042;0.4810141454103413;0.605502267088369;0.7133161365348898;0.7979002964641946;0.864060974871707;0.9113018435965494;0.9396451739230482;0.949635988239219
1587;80.748;15.9858;14.4996;0;0.1786619666588034;0.3393048166231677;0.4807559198164634;0.6405680367209181;0.7874436511277011;0.8753450756727728;0.9414666072032638;0.988715113309284;1.017059895308315;1.027051462908178
1588;92.533;13.7278;8.57503;0;0.17866738717807;0.3392770459993893;0.4810240706297464;0.6053613115596007;0.7192410717351764;0.8125577362397161;0.8786744745663911;0.9259235402836792;0.9542627415107336;0.9642542848761292
1589;92.0648;10.5684;5.35808;0;0.1786617443638129;0.3392872282219814;0.4810083431178294;0.604142307080427;0.7091710048813511;0.7942551367317976;0.8603964011347028;0.9076465299698722;0.9359857088143982;0.9459772523870518
1590;85.3004;12.0163;11.7991;0;0.178667398417056;0.339276463608492;0.481018671895401;0.6131897847778164;0.7163134324119012;0.8039309788757916;0.8700509107354921;0.9173008945845316;0.9456400795886136;0.955631623070392
1591;88.4163;15.887;12.832;0;0.1786617325893065;0.3392883404659856;0.4810280608072395;0.6248133868460335;0.7562868894944714;0.8597760756539361;0.9258958771815486;0.9731345931182476;1.001479320767833;1.011470889615386
1592;86.5198;17.033;10.7938;0;0.1786617212871662;0.3392864275812778;0.4810855260843588;0.6312683403657924;0.7979664722758737;0.8841569691142636;0.950323428286533;0.9975599660731444;1.025916612547747;1.035903767515638
1593;88.4716;13.3744;4.83452;0;0.1786617474524004;0.3392871288883152;0.480998050569282;0.6059106806972134;0.7180420494929327;0.8043739112625684;0.8705092083772996;0.9177592914677018;0.9460984706256724;0.9560900141992236
1594;92.9288;16.0964;6.22578;0;0.1786616596351326;0.3392815982376413;0.4810246290636366;0.603687242292578;0.7380502483626478;0.8315012315949359;0.8976613335251574;0.9449027390334732;0.9732421564889106;0.9832336964859674
1595;88.1205;15.6915;9.34235;0;0.178661741082041;0.3392872268573158;0.4810372218235886;0.6153215900767318;0.7498650452055972;0.8406375076671531;0.906762028749663;0.9540119014237972;0.9823510869163548;0.9923426304109376
1596;89.1755;15.3422;4.39601;0;0.178661745756032;0.3392871155529632;0.4810171166908794;0.6049570843597786;0.7304397088684026;0.8166582198972318;0.882796202220931;0.9300463701406526;0.9583855486707574;0.9683770922413036
1597;90.4921;6.00031;7.26958;0;0.1786621161080274;0.3392969292787215;0.4810185101354756;0.6042209852675547;0.7120823280858674;0.7951202610392104;0.8612975043029188;0.9085422437517594;0.936885000331156;0.9468758274202588
1598;97.2709;7.50181;9.66036;0;0.17866211519729;0.3392969812402936;0.4810120271339383;0.6039396659511602;0.71280015681153;0.7920362271286886;0.8580249055923528;0.905270469084299;0.9336137356268728;0.9436045500003288
1599;88.4288;9.98426;6.9775;0;0.1786617445372694;0.3392871540830846;0.4810088450138156;0.6051132455271341;0.708519607935042;0.7932405915689369;0.8593828306445941;0.9066333218166482;0.9349766967703134;0.944967510221445
1600;92.7801;6.78111;15.658;0;0.1786621232153812;0.339296774848051;0.4810039599439407;0.6083732838673812;0.719395113709125;0.7937866465286955;0.8595508572065266;0.906802604143391;0.9351458030539896;0.945136617380668
1601;87.1297;11.3119;15.678;0;0.1786673767825036;0.3392897086339825;0.4809956331705675;0.6151351522260751;0.7154623656021347;0.800981449951976;0.8671175927468721;0.9143578529771864;0.94269729185942;0.9526888316932278
1602;88.423;8.31498;15.6434;0;0.1786617509457476;0.3392865542171166;0.4810329963489294;0.6122409815127919;0.7143716892001183;0.7905374809699869;0.8566667811155901;0.903909926648177;0.9322532161195932;0.9422440306731774
1603;90.645;15.7838;12.7346;0;0.1786617224976097;0.3392891362248424;0.481044409886448;0.6169150826269595;0.7458131009581564;0.8554889364080294;0.9216271650684318;0.9688641856689904;0.9972089618474774;1.007200530048888
1604;92.3777;9.35581;11.8422;0;0.1786617739328935;0.3392854855862996;0.4810178846550553;0.6059452863375674;0.7124551974666433;0.7919915178960812;0.858128305285496;0.905370572300613;0.9337138537952388;0.943704668740555
1605;89.5565;6.26291;6.45355;0;0.1786621141427597;0.3392969985726793;0.4810124056144014;0.6041326498822354;0.7106918730220682;0.794211414518289;0.8603768286583054;0.9076273318117704;0.9359706999431108;0.9459615135230032
1606;86.9815;14.3694;4.41185;0;0.178661763570693;0.3392871369096968;0.4810120612731059;0.6071403647734718;0.7239234604115812;0.80971881603722;0.8758595497125213;0.923101060635493;0.9514404739683994;0.9614320139841604
1607;83.0345;14.4048;10.1405;0;0.178667387124505;0.3392908108495958;0.481025983468957;0.620135427068869;0.7386280620840512;0.8255184023821217;0.8916424150884644;0.9388926394548;0.9672318194341926;0.9772233629578834
1608;80.1349;4.50006;11.2251;0;0.1786618146805276;0.339282286863497;0.4811508015990059;0.6153422140728275;0.7227755753072342;0.8072674873722931;0.8734310457314458;0.9206718940357674;0.949015224179869;0.959006038504111
1609;83.3154;15.4193;4.64863;0;0.1786617407907951;0.3392871564557664;0.4810139317188246;0.6152816585606433;0.7342896040716897;0.8194569417608835;0.8856031628668897;0.9328449014612378;0.9611843110737878;0.9711758511578062
1610;87.0422;8.25109;12.6521;0;0.1786617571624615;0.3392873620689088;0.4810180419743268;0.6093706083380137;0.7101771665510295;0.7908371352052566;0.8570098644154066;0.9042574131655182;0.9326000795955906;0.9425908947319856
1611;88.5638;12.7871;10.904;0;0.1786673859451059;0.339277063022256;0.4810062103049179;0.6109604653178498;0.7184327785705658;0.8087243031627881;0.8748306095240154;0.922080229175283;0.9504194244514146;0.960410967814081
1612;95.8371;13.4398;4.72401;0;0.1786617442021694;0.3392872288241584;0.4810081754726959;0.6039567754214504;0.7137069583328981;0.803807030900638;0.8699476953348683;0.9171885250776462;0.9455279549621964;0.9555194948099486
1613;97.1805;13.956;8.52188;0;0.1786673853765005;0.3392771985672772;0.4810233085443922;0.6040383322957943;0.7186148438844218;0.8134220347989529;0.8796474982390141;0.9268930913496308;0.95523232711137;0.9652238702730386
1614;92.2035;10.5879;11.8606;0;0.1786673973828711;0.3392765822671325;0.4810195202445097;0.6064787116074564;0.7130596438962822;0.7955468584370293;0.8617107430216259;0.9089514203500606;0.937290848495233;0.9472823884194478
1615;99.8635;16.5539;12.5882;0;0.1786617460278832;0.3392870300981494;0.4810396946861292;0.6032867196937385;0.741781990281828;0.8684025144928076;0.9350337010582012;0.9822782146216722;1.010620867502148;1.020608518755277
1616;98.7911;11.5477;14.0931;0;0.1786673944430627;0.3392765196814275;0.4810219397366917;0.6044447837558006;0.7189774494701181;0.8000780647451666;0.8670989606651809;0.9143299464797814;0.9426747072632606;0.9526662790762334
1617;81.6857;11.8539;10.5036;0;0.1786674591769531;0.3392907549462058;0.4810680800605859;0.6126608593023308;0.7162624829696207;0.8021550595225637;0.868291877554713;0.9155336463405402;0.9438730575533792;0.9538645975989896
1618;97.7835;7.7842;9.6428;0;0.178662114606599;0.3392970364509558;0.4810121343162411;0.6039152703017809;0.7126658000400784;0.791778372236098;0.8577522805175909;0.9049920268668198;0.933335315528842;0.9433261300363086
1619;99.0038;13.9943;15.0974;0;0.1786673841531315;0.3392771796753542;0.4810301793630136;0.6045379753667387;0.7253757426454438;0.8234261347828046;0.8923519534743005;0.9395549667065438;0.9678997781289614;0.9778913525538566
1620;82.6821;2.21984;9.32355;0;0.178635393971264;0.3392736047155586;0.4809507669297862;0.62437501293683;0.7573695721181375;0.8431108862472648;0.9092287638822464;0.9564800055961584;0.9848318320824772;0.9947926712111774
1621;83.0778;15.0057;11.1537;0;0.1786673326950804;0.3392946224292072;0.4809865211408606;0.6244058029697991;0.7497386419284719;0.8374369184215054;0.9035589596684948;0.9508092970996698;0.9791484751738106;0.9891400187139784
1622;86.2915;13.3638;8.38562;0;0.1786673936728091;0.3392770375473853;0.481015780102781;0.6117310103181429;0.7228684897038673;0.8102513808025015;0.8763723589538971;0.9236225570643026;0.9519617389862674;0.9619532824825696
1623;89.2529;6.8661;13.0387;0;0.178661736182989;0.3392887135348976;0.4810209300887558;0.6079853076794668;0.7143656600698158;0.793039170640457;0.8592119218839239;0.9064517550363152;0.934795012772194;0.9447858270417896
1624;85.7013;4.68207;9.57681;0;0.1786621484035481;0.3392939907131366;0.4809981935036607;0.6084075016052177;0.7195251339343539;0.8034496757648453;0.8696099590247431;0.9168608646917688;0.9452126862413046;0.9551735255335584
1625;83.3749;6.16342;8.52411;0;0.1786621188651048;0.3392976091240846;0.4810069821945914;0.6072656057776494;0.7107843727883092;0.7949986233529778;0.861163762922644;0.9084046271211508;0.9367479569448516;0.9467387712715404
1626;92.317;4.57361;4.31625;0;0.1786621373611347;0.3392949674075615;0.4810187883606414;0.6040219038839085;0.7139134023989981;0.7987410203762721;0.8648926285290096;0.9121432782057054;0.9404866492434092;0.9504774627372266
1627;85.3655;5.98524;15.1148;0;0.1786618116199278;0.3392856446335092;0.4810875565042342;0.6130895765867451;0.7177340070581727;0.7973634492581598;0.8635627731639971;0.9108106716130008;0.9391533258706278;0.9491441411546034
1628;83.8748;11.6401;14.9432;0;0.1786673930246856;0.3392929346989852;0.4810634573894633;0.6165110007057504;0.71587108309578;0.8033724232562618;0.8694797710080803;0.9167266137500936;0.945071360216353;0.955062929721862
1629;85.5553;13.3807;12.4419;0;0.1786673682495101;0.3392923213608852;0.4810132503582681;0.617101288232756;0.7262902922049579;0.8172653459388446;0.8833662733996264;0.9306143648058298;0.9589591598552116;0.968950727301468
1630;93.5006;13.7321;13.1786;0;0.1786673936266608;0.3392766726210788;0.4810212055185251;0.6082386221546917;0.7229273816776337;0.8206109432939546;0.88694505247119;0.934177575088761;0.9625224043066344;0.972513972577234
1631;91.8835;7.36859;7.76121;0;0.1786621163802915;0.3392969814306458;0.4810287532438674;0.6040440434591486;0.7101000417852338;0.7921006276510716;0.8582710218175048;0.9055219207540048;0.9338652812915818;0.943856094932521
1632;99.7145;15.8284;4.72617;0;0.178661746710142;0.3392871271742134;0.4810240954782579;0.6038407949648733;0.7208750870541473;0.8196241436423851;0.8857910672147481;0.9330321828739554;0.9613715987790882;0.971363138823811
1633;91.7259;10.5322;4.38044;0;0.1786617483062006;0.3392870711951431;0.4810187172195634;0.6040720322432866;0.7088710599801301;0.7940171600556614;0.8601596638137176;0.9074098041433396;0.9357489827052436;0.945740526279696
1634;91.3417;16.8408;6.87589;0;0.1786617432972823;0.3392870415258462;0.4810507909961981;0.6027844386964003;0.760667484079018;0.8490187236960823;0.9151859887192448;0.9624227073497734;0.9907793515929238;1.000766506564636
1635;92.6702;5.3142;11.1069;0;0.1786621179177664;0.3392969339687256;0.4810076364935874;0.6051593312864136;0.7182040192802732;0.7996636288010177;0.865794845832955;0.9130378349295188;0.9413811257579458;0.9513719402990854
1636;83.7219;14.6692;4.72904;0;0.1786617487602446;0.3392870612050344;0.4810033622966673;0.6127727175658761;0.7278138244297832;0.8130971491115557;0.8792413942287506;0.9264831492439072;0.954822558959574;0.9648140990378818
1637;85.0547;5.5733;13.1525;0;0.178661782257521;0.3392841843959988;0.4810194901561585;0.6112580280044617;0.717618177542671;0.7993820630330769;0.8655714324924196;0.9128206887948546;0.9411633214210166;0.9511541363895584
1638;87.5771;4.01353;12.5267;0.000000000000000006938893903907228;0.1786352944706306;0.3392723135474437;0.4809822514764895;0.6109388860552541;0.7292229412534047;0.8132143661904836;0.8793754726709589;0.9266268432818528;0.9549786585202406;0.9649394978417156
1639;88.5335;4.45842;5.33935;0;0.1786621386298374;0.339294926749386;0.4810147676504375;0.6048257885518533;0.7158000588578612;0.8004972202028467;0.8666516909815895;0.9139023694997212;0.9422457410461318;0.9522365545224046
1640;82.1422;4.56858;8.76865;0;0.1786621498611552;0.3392946081665322;0.4810129852771498;0.6106439078543849;0.7192274474094575;0.8038371713146538;0.8699941067066629;0.9172350164824388;0.9455783469328506;0.9555691612376588
1641;89.0067;17.503;5.97459;0;0.178661656349494;0.3392810421019954;0.48108022116719;0.599576820030067;0.7794231090530058;0.8626650571678295;0.9288483751812462;0.9760851153998496;1.004441756317866;1.01442891134525
1642;89.5229;10.0135;7.35448;0;0.1786673936693057;0.3392767458053082;0.4810133447946581;0.6049105060654826;0.7087907580889476;0.7933160469823073;0.8594644228150184;0.9067146632218824;0.93505383820179;0.9450453818233886
1643;98.419;6.18443;14.8054;0;0.1786621165088418;0.3392969771892372;0.4809995526605257;0.6048761372353244;0.7196202408828101;0.7972819977582531;0.8619147704263079;0.9091894322017756;0.9375319524052686;0.9475227639735174
